snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549926152,36000,319,56.85175,-141.05023,5798,400,0000
1549926211,36000,316,56.93523,-141.18942,5798,410,0000
1549926266,36000,316,57.01762,-141.33339,5798,410,0000
1549926349,36000,320,57.11843,-141.50532,5798,410,0000
1549926403,36000,316,57.18933,-141.63228,5798,410,0000
1549926461,36300,316,57.26950,-141.77722,5798,410,0000
1549926521,37400,316,57.35075,-141.92540,5798,410,0000
1549926578,38000,320,57.43005,-142.06287,5798,400,0000
1549926636,38000,313,57.50538,-142.20140,5798,400,0000
1549926697,38000,317,57.58767,-142.35236,5798,400,0000
1549926754,38000,320,57.66579,-142.48744,5798,400,0000
1549926812,38000,317,57.74576,-142.62770,5798,400,0000
1549926872,38000,310,57.82016,-142.77321,5798,400,0000
1549926932,38000,320,57.89820,-142.91449,5798,390,0000
1549926986,38000,317,57.97750,-143.05749,5798,390,0000
1549927046,38000,311,58.05389,-143.20888,5798,390,0000
1549927124,38000,317,58.14437,-143.38248,5798,390,0000
1549927183,38000,317,58.21827,-143.52071,5798,400,0000
1549927241,38000,317,58.29433,-143.66017,5798,400,0000
1549927301,38000,311,58.36951,-143.81038,5798,400,0000
1549927359,38000,317,58.45005,-143.96523,5798,400,0000
1549927422,38000,317,58.53192,-144.11800,5798,400,0000
1549927477,38000,314,58.60994,-144.26808,5798,400,0000
1549927539,38000,311,58.68831,-144.42938,5798,410,0000
1549927590,38000,314,58.76147,-144.58019,5798,410,0000
1549927651,38000,315,58.84626,-144.75343,5798,410,0000
1549927724,38000,315,58.93754,-144.93901,5798,410,0000
1549927767,38000,315,59.00276,-145.07104,5798,420,0000
1549927851,38000,318,59.10864,-145.27573,5798,420,0000
1549927906,38000,315,59.18100,-145.41588,5798,420,0000
1549927963,38000,309,59.25516,-145.57655,5798,420,0000
1549928022,38000,315,59.33076,-145.73659,5798,420,7637
1549928083,38000,315,59.41376,-145.90872,5798,420,7637
1549928147,38000,312,59.49874,-146.09027,5798,420,7637
1549928197,38000,309,59.56778,-146.24991,5798,420,7637
1549928256,38000,315,59.64953,-146.42854,5798,420,7637
1549928344,38000,312,59.79812,-146.73680,6648,424,7637
1549928409,38000,311,59.88377,-146.92566,6648,424,7637
1549928476,38000,311,59.96988,-147.11679,6648,424,7637
1549928541,38000,311,60.05625,-147.31047,6648,426,7637
1549928602,38000,311,60.13530,-147.48891,6648,429,7637
1549928667,38000,311,60.22160,-147.68549,6648,432,7637
1549928729,38000,311,60.30107,-147.86812,6648,431,7637
1549928789,38000,310,60.38068,-148.05232,6648,433,7637
1549928855,38000,310,60.46655,-148.25282,6648,431,7637
1549928915,38000,310,60.54449,-148.43637,6648,426,7637
1549928975,38000,310,60.62209,-148.62070,6648,427,7637
1549929041,38000,310,60.70573,-148.82098,6648,426,7637
1549929101,38000,310,60.78273,-149.00681,6648,424,7637
1549929162,38000,310,60.85950,-149.19357,6648,427,7637
1549929228,38000,309,60.94307,-149.39876,6648,428,7637
1549929290,38000,309,61.01907,-149.58701,6648,424,7637
1549929350,38000,309,61.09497,-149.77631,6648,423,7637
1549929415,38000,304,61.17471,-149.98219,6648,420,7637
1549929476,38000,302,61.23630,-150.18849,6648,422,7637
1549929537,38000,301,61.29877,-150.39705,6648,424,7637
