snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549852903,0,206,64.81732,-147.86616,1798,0,0000
1549852926,0,326,64.81717,-147.86591,1798,2,0000
1549852942,0,337,64.81705,-147.86568,1798,2,0000
1549852972,0,33,64.81683,-147.86548,1798,2,4171
1549853108,0,90,64.81671,-147.86519,1798,10,4171
1549853115,0,120,64.81664,-147.86493,1798,14,4171
1549853125,0,165,64.81639,-147.86472,1798,17,4171
1549853132,0,194,64.81610,-147.86487,1798,21,4171
1549853140,0,208,64.81579,-147.86523,1798,28,4171
1549853147,0,213,64.81546,-147.86574,1798,28,4171
1549853153,0,219,64.81520,-147.86616,1798,28,4171
1549853161,0,213,64.81486,-147.86675,1798,28,4171
1549853169,0,216,64.81449,-147.86737,1798,27,4171
1549853199,0,219,64.81329,-147.86957,1798,28,4171
1549853209,0,219,64.81269,-147.87068,1798,15,4171
1549853216,0,219,64.81232,-147.87140,1798,15,4171
1549853228,0,219,64.81154,-147.87280,1798,17,4171
1549853236,0,219,64.81107,-147.87366,1798,19,4171
1549853249,0,219,64.81016,-147.87537,1798,19,4171
1549853261,0,219,64.80924,-147.87707,1798,18,4171
1549853269,0,219,64.80883,-147.87787,1798,18,4171
1549853275,0,216,64.80837,-147.87863,1798,18,4171
1549853288,0,216,64.80746,-147.88029,1798,18,4171
1549853299,0,219,64.80662,-147.88187,1798,18,4171
1549853306,0,216,64.80617,-147.88268,1798,19,4171
1549853314,0,219,64.80550,-147.88390,1798,22,4171
1549853323,0,219,64.80490,-147.88501,1798,22,4171
1549853331,0,219,64.80427,-147.88619,1798,22,4171
1549853348,0,146,64.80311,-147.88683,1798,32,4171
1549853358,0,73,64.80298,-147.88545,1798,32,4171
1549853366,0,36,64.80353,-147.88425,1798,19,4171
1549853374,0,39,64.80446,-147.88260,1798,46,4171
1549853382,0,39,64.80667,-147.87852,1798,84,4171
1549853390,275,37,64.81003,-147.87244,1798,119,4171
1549853397,275,38,64.81361,-147.86578,1798,146,4171
1549853404,300,38,64.81734,-147.85881,1798,170,4171
1549853417,900,37,64.82565,-147.84378,1798,173,4171
1549853423,1175,37,64.83009,-147.83566,1798,178,4171
1549853430,1400,41,64.83433,-147.82733,1798,182,4171
1549853440,1750,65,64.83875,-147.81097,1798,182,4171
1549853447,1850,84,64.83973,-147.79724,1798,189,4171
1549853469,2300,149,64.82846,-147.75604,1798,214,4171
1549853476,2475,159,64.82237,-147.75021,1798,222,4171
1549853489,2875,160,64.80954,-147.74008,1798,235,4171
1549853496,3125,159,64.80272,-147.73407,1798,244,4171
1549853508,3475,155,64.78921,-147.72057,1798,262,4171
1549853514,3700,154,64.78244,-147.71304,1798,268,4171
