snapshot_id,altitude,heading,latitude,longitude,radar_id,speed,squawk
1549843255,23000,104,61.20157,-153.20674,5798,240,0000
1549843306,23000,104,61.18691,-153.09235,5798,240,0000
1549843363,23000,102,61.16971,-152.95033,5798,240,0000
1549843422,23000,104,61.15200,-152.80737,5798,240,0000
1549843484,23000,104,61.13448,-152.66780,5798,240,0000
1549843539,23000,104,61.11777,-152.53571,5798,230,0000
1549843599,22500,106,61.10078,-152.40922,5798,240,0000
1549843657,21200,102,61.08399,-152.27412,5798,260,0000
1549843716,20100,102,61.06686,-152.12868,5798,270,0000
1549843772,18800,101,61.05037,-151.97559,5798,270,0000
1549843853,17700,104,61.03008,-151.79611,5798,260,0000
1549843908,16200,102,61.01595,-151.66791,5798,250,0000
